srcid,destid,ds,yhat
02,01,2023-07-20,1383.0
02,01,2023-07-21,1609.0
02,01,2023-07-22,1410.0
02,01,2023-07-23,1418.0
02,01,2023-07-24,1344.0
02,01,2023-07-25,1267.0
02,01,2023-07-26,1348.0
02,01,2023-07-27,1386.0
02,01,2023-07-28,1612.0
02,01,2023-07-29,1412.0
02,01,2023-07-30,1421.0
02,01,2023-07-31,1347.0
02,01,2023-08-01,1269.0
02,01,2023-08-02,1351.0
02,01,2023-08-03,1388.0
02,01,2023-08-04,1614.0
02,01,2023-08-05,1415.0
02,01,2023-08-06,1423.0
02,01,2023-08-07,1349.0
02,01,2023-08-08,1272.0
02,01,2023-08-09,1353.0
02,01,2023-08-10,1391.0
02,01,2023-08-11,1617.0
02,01,2023-08-12,1417.0
02,01,2023-08-13,1426.0
02,01,2023-08-14,1351.0
02,01,2023-08-15,1274.0
02,01,2023-08-16,1356.0
02,01,2023-08-17,1393.0
02,01,2023-08-18,1619.0
02,01,2023-08-19,1419.0
02,01,2023-08-20,1428.0
02,01,2023-08-21,1354.0
02,01,2023-08-22,1277.0
02,01,2023-08-23,1358.0
02,01,2023-08-24,1395.0
02,01,2023-08-25,1621.0
02,01,2023-08-26,1422.0
02,01,2023-08-27,1430.0
02,01,2023-08-28,1356.0
02,01,2023-08-29,1279.0
02,01,2023-08-30,1360.0
02,01,2023-08-31,1398.0
02,01,2023-09-01,1624.0
02,01,2023-09-02,1424.0
02,01,2023-09-03,1433.0
02,01,2023-09-04,1359.0
02,01,2023-09-05,1281.0
02,01,2023-09-06,1363.0
02,01,2023-09-07,1400.0
02,01,2023-09-08,1626.0
02,01,2023-09-09,1426.0
02,01,2023-09-10,1435.0
02,01,2023-09-11,1361.0
02,01,2023-09-12,1284.0
02,01,2023-09-13,1365.0
02,01,2023-09-14,1402.0
02,01,2023-09-15,1629.0
02,01,2023-09-16,1429.0
02,01,2023-09-17,1438.0
02,01,2023-09-18,1363.0
02,01,2023-09-19,1286.0
02,01,2023-09-20,1368.0
02,01,2023-09-21,1405.0
02,01,2023-09-22,1631.0
02,01,2023-09-23,1431.0
02,01,2023-09-24,1440.0
02,01,2023-09-25,1366.0
02,01,2023-09-26,1289.0
02,01,2023-09-27,1370.0
02,01,2023-09-28,1407.0
02,01,2023-09-29,1633.0
02,01,2023-09-30,1434.0
02,01,2023-10-01,1442.0
02,01,2023-10-02,1368.0
02,01,2023-10-03,1291.0
02,01,2023-10-04,1372.0
02,01,2023-10-05,1410.0
02,01,2023-10-06,1636.0
02,01,2023-10-07,1436.0
02,01,2023-10-08,1445.0
02,01,2023-10-09,1370.0
02,01,2023-10-10,1293.0
02,01,2023-10-11,1375.0
02,01,2023-10-12,1412.0
02,01,2023-10-13,1638.0
02,01,2023-10-14,1438.0
02,01,2023-10-15,1447.0
02,01,2023-10-16,1373.0
02,01,2023-10-17,1296.0
02,01,2023-10-18,1377.0
02,01,2023-10-19,1414.0
02,01,2023-10-20,1640.0
02,01,2023-10-21,1441.0
02,01,2023-10-22,1449.0
02,01,2023-10-23,1375.0
02,01,2023-10-24,1298.0
02,01,2023-10-25,1379.0
02,01,2023-10-26,1417.0
02,01,2023-10-27,1643.0
02,01,2023-10-28,1443.0
02,01,2023-10-29,1452.0
02,01,2023-10-30,1378.0
02,01,2023-10-31,1300.0
02,01,2023-11-01,1382.0
02,01,2023-11-02,1419.0
02,01,2023-11-03,1645.0
02,01,2023-11-04,1446.0
02,01,2023-11-05,1454.0
02,01,2023-11-06,1380.0
02,01,2023-11-07,1303.0
02,01,2023-11-08,1384.0
02,01,2023-11-09,1422.0
02,01,2023-11-10,1648.0
02,01,2023-11-11,1448.0
02,01,2023-11-12,1457.0
02,01,2023-11-13,1382.0
02,01,2023-11-14,1305.0
02,01,2023-11-15,1387.0
02,01,2023-11-16,1424.0
02,01,2023-11-17,1650.0
02,01,2023-11-18,1450.0
02,01,2023-11-19,1459.0
02,01,2023-11-20,1385.0
02,01,2023-11-21,1308.0
02,01,2023-11-22,1389.0
02,01,2023-11-23,1426.0
02,01,2023-11-24,1652.0
02,01,2023-11-25,1453.0
02,01,2023-11-26,1461.0
02,01,2023-11-27,1387.0
02,01,2023-11-28,1310.0
02,01,2023-11-29,1391.0
02,01,2023-11-30,1429.0
02,01,2023-12-01,1655.0
02,01,2023-12-02,1455.0
02,01,2023-12-03,1464.0
02,01,2023-12-04,1390.0
02,01,2023-12-05,1312.0
02,01,2023-12-06,1394.0
02,01,2023-12-07,1431.0
02,01,2023-12-08,1657.0
02,01,2023-12-09,1457.0
02,01,2023-12-10,1466.0
02,01,2023-12-11,1392.0
02,01,2023-12-12,1315.0
02,01,2023-12-13,1396.0
02,01,2023-12-14,1433.0
02,01,2023-12-15,1659.0
02,01,2023-12-16,1460.0
02,01,2023-12-17,1468.0
02,01,2023-12-18,1394.0
02,01,2023-12-19,1317.0
02,01,2023-12-20,1398.0
02,01,2023-12-21,1436.0
02,01,2023-12-22,1662.0
02,01,2023-12-23,1462.0
02,01,2023-12-24,1471.0
02,01,2023-12-25,1397.0
02,01,2023-12-26,1319.0
02,01,2023-12-27,1401.0
02,01,2023-12-28,1438.0
02,01,2023-12-29,1664.0
02,01,2023-12-30,1465.0
02,01,2023-12-31,1473.0
02,01,2024-01-01,1399.0
02,01,2024-01-02,1322.0
02,01,2024-01-03,1403.0
02,01,2024-01-04,1441.0
02,01,2024-01-05,1667.0
02,01,2024-01-06,1467.0
02,01,2024-01-07,1476.0
02,01,2024-01-08,1401.0
02,01,2024-01-09,1324.0
02,01,2024-01-10,1406.0
02,01,2024-01-11,1443.0
02,01,2024-01-12,1669.0
02,01,2024-01-13,1469.0
02,01,2024-01-14,1478.0
02,01,2024-01-15,1404.0
02,01,2024-01-16,1327.0
02,01,2024-01-17,1408.0
02,01,2024-01-18,1445.0
02,01,2024-01-19,1671.0
02,01,2024-01-20,1472.0
02,01,2024-01-21,1480.0
02,01,2024-01-22,1406.0
02,01,2024-01-23,1329.0
02,01,2024-01-24,1410.0
02,01,2024-01-25,1448.0
02,01,2024-01-26,1674.0
02,01,2024-01-27,1474.0
02,01,2024-01-28,1483.0
02,01,2024-01-29,1409.0
02,01,2024-01-30,1331.0
02,01,2024-01-31,1413.0
02,01,2024-02-01,1450.0
02,01,2024-02-02,1676.0
02,01,2024-02-03,1476.0
02,01,2024-02-04,1485.0
02,01,2024-02-05,1411.0
02,01,2024-02-06,1334.0
02,01,2024-02-07,1415.0
02,01,2024-02-08,1452.0
02,01,2024-02-09,1679.0
02,01,2024-02-10,1479.0
02,01,2024-02-11,1487.0
02,01,2024-02-12,1413.0
02,01,2024-02-13,1336.0
02,01,2024-02-14,1417.0
02,01,2024-02-15,1455.0
02,01,2024-02-16,1681.0
02,01,2024-02-17,1481.0
02,01,2024-02-18,1490.0
02,01,2024-02-19,1416.0
02,01,2024-02-20,1338.0
02,01,2024-02-21,1420.0
02,01,2024-02-22,1457.0
02,01,2024-02-23,1683.0
02,01,2024-02-24,1483.0
02,01,2024-02-25,1492.0
02,01,2024-02-26,1418.0
02,01,2024-02-27,1341.0
02,01,2024-02-28,1422.0
02,01,2024-02-29,1459.0
02,01,2024-03-01,1685.0
02,01,2024-03-02,1486.0
02,01,2024-03-03,1494.0
02,01,2024-03-04,1420.0
02,01,2024-03-05,1343.0
02,01,2024-03-06,1424.0
02,01,2024-03-07,1461.0
02,01,2024-03-08,1687.0
02,01,2024-03-09,1488.0
02,01,2024-03-10,1496.0
02,01,2024-03-11,1422.0
02,01,2024-03-12,1345.0
02,01,2024-03-13,1426.0
02,01,2024-03-14,1463.0
02,01,2024-03-15,1689.0
02,01,2024-03-16,1490.0
02,01,2024-03-17,1498.0
02,01,2024-03-18,1424.0
02,01,2024-03-19,1347.0
02,01,2024-03-20,1428.0
02,01,2024-03-21,1465.0
02,01,2024-03-22,1691.0
02,01,2024-03-23,1491.0
02,01,2024-03-24,1500.0
02,01,2024-03-25,1426.0
02,01,2024-03-26,1348.0
02,01,2024-03-27,1430.0
02,01,2024-03-28,1467.0
02,01,2024-03-29,1693.0
02,01,2024-03-30,1493.0
02,01,2024-03-31,1502.0
02,01,2024-04-01,1427.0
02,01,2024-04-02,1350.0
02,01,2024-04-03,1431.0
02,01,2024-04-04,1469.0
02,01,2024-04-05,1694.0
02,01,2024-04-06,1495.0
02,01,2024-04-07,1503.0
02,01,2024-04-08,1429.0
02,01,2024-04-09,1352.0
02,01,2024-04-10,1433.0
02,01,2024-04-11,1470.0
02,01,2024-04-12,1696.0
02,01,2024-04-13,1496.0
02,01,2024-04-14,1505.0
02,01,2024-04-15,1430.0
02,01,2024-04-16,1353.0
02,01,2024-04-17,1434.0
02,01,2024-04-18,1471.0
02,01,2024-04-19,1697.0
02,01,2024-04-20,1497.0
02,01,2024-04-21,1506.0
02,01,2024-04-22,1431.0
02,01,2024-04-23,1354.0
02,01,2024-04-24,1435.0
02,01,2024-04-25,1472.0
02,01,2024-04-26,1698.0
02,01,2024-04-27,1498.0
02,01,2024-04-28,1507.0
02,01,2024-04-29,1432.0
02,01,2024-04-30,1355.0
02,01,2024-05-01,1436.0
02,01,2024-05-02,1473.0
02,01,2024-05-03,1699.0
02,01,2024-05-04,1499.0
02,01,2024-05-05,1507.0
02,01,2024-05-06,1433.0
02,01,2024-05-07,1355.0
02,01,2024-05-08,1436.0
02,01,2024-05-09,1474.0
02,01,2024-05-10,1699.0
02,01,2024-05-11,1499.0
02,01,2024-05-12,1508.0
02,01,2024-05-13,1433.0
02,01,2024-05-14,1356.0
02,01,2024-05-15,1437.0
02,01,2024-05-16,1474.0
02,01,2024-05-17,1700.0
02,01,2024-05-18,1500.0
02,01,2024-05-19,1508.0
02,01,2024-05-20,1434.0
02,01,2024-05-21,1356.0
02,01,2024-05-22,1437.0
02,01,2024-05-23,1474.0
02,01,2024-05-24,1700.0
02,01,2024-05-25,1500.0
02,01,2024-05-26,1508.0
02,01,2024-05-27,1434.0
02,01,2024-05-28,1356.0
02,01,2024-05-29,1437.0
02,01,2024-05-30,1474.0
02,01,2024-05-31,1700.0
02,01,2024-06-01,1500.0
02,01,2024-06-02,1508.0
02,01,2024-06-03,1434.0
02,01,2024-06-04,1356.0
02,01,2024-06-05,1437.0
02,01,2024-06-06,1474.0
02,01,2024-06-07,1700.0
02,01,2024-06-08,1500.0
02,01,2024-06-09,1508.0
02,01,2024-06-10,1434.0
02,01,2024-06-11,1356.0
02,01,2024-06-12,1437.0
02,01,2024-06-13,1474.0
02,01,2024-06-14,1700.0
02,01,2024-06-15,1500.0
02,01,2024-06-16,1508.0
02,01,2024-06-17,1434.0
02,01,2024-06-18,1356.0
02,01,2024-06-19,1437.0
02,01,2024-06-20,1474.0
02,01,2024-06-21,1700.0
02,01,2024-06-22,1500.0
02,01,2024-06-23,1508.0
02,01,2024-06-24,1434.0
02,01,2024-06-25,1356.0
02,01,2024-06-26,1437.0
02,01,2024-06-27,1474.0
02,01,2024-06-28,1700.0
02,01,2024-06-29,1500.0
02,01,2024-06-30,1508.0
02,01,2024-07-01,1433.0
02,01,2024-07-02,1356.0
02,01,2024-07-03,1437.0
02,01,2024-07-04,1474.0
02,01,2024-07-05,1700.0
02,01,2024-07-06,1500.0
02,01,2024-07-07,1508.0
02,01,2024-07-08,1433.0
02,01,2024-07-09,1356.0
02,01,2024-07-10,1437.0
02,01,2024-07-11,1474.0
02,01,2024-07-12,1700.0
02,01,2024-07-13,1500.0
02,01,2024-07-14,1508.0
02,01,2024-07-15,1433.0
02,01,2024-07-16,1356.0
02,01,2024-07-17,1437.0
02,01,2024-07-18,1474.0
02,01,2024-07-19,1699.0
02,01,2024-07-20,1499.0
02,01,2024-07-21,1508.0
02,01,2024-07-22,1433.0
02,01,2024-07-23,1356.0
02,01,2024-07-24,1437.0
02,01,2024-07-25,1474.0
02,01,2024-07-26,1699.0
02,01,2024-07-27,1499.0
02,01,2024-07-28,1508.0
02,01,2024-07-29,1433.0
02,01,2024-07-30,1356.0
02,01,2024-07-31,1437.0
02,01,2024-08-01,1474.0
02,01,2024-08-02,1699.0
02,01,2024-08-03,1499.0
02,01,2024-08-04,1508.0
02,01,2024-08-05,1433.0
02,01,2024-08-06,1356.0
02,01,2024-08-07,1437.0
02,01,2024-08-08,1474.0
02,01,2024-08-09,1699.0
02,01,2024-08-10,1499.0
02,01,2024-08-11,1508.0
02,01,2024-08-12,1433.0
02,01,2024-08-13,1356.0
02,01,2024-08-14,1437.0
02,01,2024-08-15,1474.0
02,01,2024-08-16,1699.0
02,01,2024-08-17,1499.0
02,01,2024-08-18,1508.0
02,01,2024-08-19,1433.0
02,01,2024-08-20,1356.0
02,01,2024-08-21,1437.0
02,01,2024-08-22,1474.0
02,01,2024-08-23,1699.0
02,01,2024-08-24,1499.0
02,01,2024-08-25,1508.0
02,01,2024-08-26,1433.0
02,01,2024-08-27,1356.0
02,01,2024-08-28,1437.0
02,01,2024-08-29,1474.0
02,01,2024-08-30,1699.0
02,01,2024-08-31,1499.0
02,01,2024-09-01,1508.0
02,01,2024-09-02,1433.0
02,01,2024-09-03,1356.0
02,01,2024-09-04,1437.0
02,01,2024-09-05,1474.0
02,01,2024-09-06,1700.0
02,01,2024-09-07,1500.0
02,01,2024-09-08,1508.0
02,01,2024-09-09,1433.0
02,01,2024-09-10,1356.0
02,01,2024-09-11,1437.0
02,01,2024-09-12,1474.0
02,01,2024-09-13,1700.0
02,01,2024-09-14,1500.0
02,01,2024-09-15,1508.0
02,01,2024-09-16,1433.0
02,01,2024-09-17,1356.0
02,01,2024-09-18,1437.0
02,01,2024-09-19,1474.0
02,01,2024-09-20,1700.0
02,01,2024-09-21,1500.0
02,01,2024-09-22,1508.0
02,01,2024-09-23,1434.0
02,01,2024-09-24,1356.0
02,01,2024-09-25,1437.0
02,01,2024-09-26,1474.0
02,01,2024-09-27,1700.0
02,01,2024-09-28,1500.0
02,01,2024-09-29,1508.0
02,01,2024-09-30,1434.0
02,01,2024-10-01,1356.0
02,01,2024-10-02,1437.0
02,01,2024-10-03,1474.0
02,01,2024-10-04,1700.0
02,01,2024-10-05,1500.0
02,01,2024-10-06,1508.0
02,01,2024-10-07,1434.0
02,01,2024-10-08,1356.0
02,01,2024-10-09,1437.0
02,01,2024-10-10,1474.0
02,01,2024-10-11,1700.0
02,01,2024-10-12,1500.0
02,01,2024-10-13,1508.0
02,01,2024-10-14,1434.0
02,01,2024-10-15,1356.0
02,01,2024-10-16,1437.0
02,01,2024-10-17,1474.0
02,01,2024-10-18,1700.0
02,01,2024-10-19,1500.0
02,01,2024-10-20,1508.0
02,01,2024-10-21,1434.0
02,01,2024-10-22,1356.0
02,01,2024-10-23,1437.0
02,01,2024-10-24,1475.0
02,01,2024-10-25,1700.0
02,01,2024-10-26,1500.0
02,01,2024-10-27,1509.0
02,01,2024-10-28,1434.0
02,01,2024-10-29,1357.0
02,01,2024-10-30,1438.0
02,01,2024-10-31,1475.0
02,01,2024-11-01,1700.0
02,01,2024-11-02,1500.0
02,01,2024-11-03,1509.0
02,01,2024-11-04,1434.0
02,01,2024-11-05,1357.0
02,01,2024-11-06,1438.0
02,01,2024-11-07,1475.0
02,01,2024-11-08,1700.0
02,01,2024-11-09,1500.0
02,01,2024-11-10,1509.0
02,01,2024-11-11,1434.0
02,01,2024-11-12,1357.0
02,01,2024-11-13,1438.0
02,01,2024-11-14,1475.0
02,01,2024-11-15,1701.0
02,01,2024-11-16,1501.0
02,01,2024-11-17,1509.0
02,01,2024-11-18,1434.0
02,01,2024-11-19,1357.0
02,01,2024-11-20,1438.0
02,01,2024-11-21,1475.0
02,01,2024-11-22,1701.0
02,01,2024-11-23,1501.0
02,01,2024-11-24,1509.0
02,01,2024-11-25,1435.0
02,01,2024-11-26,1357.0
02,01,2024-11-27,1438.0
02,01,2024-11-28,1475.0
02,01,2024-11-29,1701.0
02,01,2024-11-30,1501.0
02,01,2024-12-01,1509.0
02,01,2024-12-02,1435.0
02,01,2024-12-03,1357.0
02,01,2024-12-04,1438.0
02,01,2024-12-05,1475.0
02,01,2024-12-06,1701.0
02,01,2024-12-07,1501.0
02,01,2024-12-08,1509.0
02,01,2024-12-09,1435.0
02,01,2024-12-10,1357.0
02,01,2024-12-11,1438.0
02,01,2024-12-12,1475.0
02,01,2024-12-13,1701.0
02,01,2024-12-14,1501.0
02,01,2024-12-15,1509.0
02,01,2024-12-16,1435.0
02,01,2024-12-17,1357.0
02,01,2024-12-18,1438.0
02,01,2024-12-19,1475.0
02,01,2024-12-20,1701.0
02,01,2024-12-21,1501.0
02,01,2024-12-22,1509.0
02,01,2024-12-23,1435.0
02,01,2024-12-24,1357.0
02,01,2024-12-25,1438.0
02,01,2024-12-26,1475.0
02,01,2024-12-27,1701.0
02,01,2024-12-28,1501.0
02,01,2024-12-29,1510.0
02,01,2024-12-30,1435.0
02,01,2024-12-31,1358.0
02,01,2025-01-01,1439.0
02,01,2025-01-02,1476.0
02,01,2025-01-03,1701.0
02,01,2025-01-04,1501.0
02,01,2025-01-05,1510.0
02,01,2025-01-06,1435.0
02,01,2025-01-07,1358.0
02,01,2025-01-08,1439.0
02,01,2025-01-09,1476.0
02,01,2025-01-10,1701.0
02,01,2025-01-11,1501.0
02,01,2025-01-12,1510.0
02,01,2025-01-13,1435.0
02,01,2025-01-14,1358.0
02,01,2025-01-15,1439.0
02,01,2025-01-16,1476.0
02,01,2025-01-17,1702.0
02,01,2025-01-18,1502.0
02,01,2025-01-19,1510.0
02,01,2025-01-20,1435.0
02,01,2025-01-21,1358.0
02,01,2025-01-22,1439.0
02,01,2025-01-23,1476.0
02,01,2025-01-24,1702.0
02,01,2025-01-25,1502.0
02,01,2025-01-26,1510.0
02,01,2025-01-27,1435.0
02,01,2025-01-28,1358.0
02,01,2025-01-29,1439.0
02,01,2025-01-30,1476.0
02,01,2025-01-31,1702.0
02,01,2025-02-01,1502.0
02,01,2025-02-02,1510.0
02,01,2025-02-03,1436.0
02,01,2025-02-04,1358.0
02,01,2025-02-05,1439.0
02,01,2025-02-06,1476.0
02,01,2025-02-07,1702.0
02,01,2025-02-08,1502.0
02,01,2025-02-09,1510.0
02,01,2025-02-10,1436.0
02,01,2025-02-11,1358.0
02,01,2025-02-12,1439.0
02,01,2025-02-13,1476.0
02,01,2025-02-14,1702.0
02,01,2025-02-15,1502.0
02,01,2025-02-16,1510.0
02,01,2025-02-17,1436.0
02,01,2025-02-18,1358.0
02,01,2025-02-19,1439.0
02,01,2025-02-20,1476.0
02,01,2025-02-21,1702.0
02,01,2025-02-22,1502.0
02,01,2025-02-23,1510.0
02,01,2025-02-24,1436.0
02,01,2025-02-25,1358.0
02,01,2025-02-26,1439.0
02,01,2025-02-27,1476.0
02,01,2025-02-28,1702.0
02,01,2025-03-01,1502.0
02,14,2023-03-01,1223.0
02,14,2023-03-02,1317.0
02,14,2023-03-03,1886.0
02,14,2023-03-04,1781.0
02,14,2023-03-05,1351.0
02,14,2023-03-06,1163.0
02,14,2023-03-07,1099.0
02,14,2023-03-08,1228.0
02,14,2023-03-09,1322.0
02,14,2023-03-10,1891.0
02,14,2023-03-11,1786.0
02,14,2023-03-12,1357.0
02,14,2023-03-13,1168.0
02,14,2023-03-14,1104.0
02,14,2023-03-15,1233.0
02,14,2023-03-16,1327.0
02,14,2023-03-17,1896.0
02,14,2023-03-18,1791.0
02,14,2023-03-19,1362.0
02,14,2023-03-20,1173.0
02,14,2023-03-21,1110.0
02,14,2023-03-22,1239.0
02,14,2023-03-23,1333.0
02,14,2023-03-24,1902.0
02,14,2023-03-25,1797.0
02,14,2023-03-26,1367.0
02,14,2023-03-27,1178.0
02,14,2023-03-28,1115.0
02,14,2023-03-29,1244.0
02,14,2023-03-30,1338.0
02,14,2023-03-31,1907.0
02,14,2023-04-01,1802.0
02,14,2023-04-02,1373.0
02,14,2023-04-03,1184.0
02,14,2023-04-04,1120.0
02,14,2023-04-05,1249.0
02,14,2023-04-06,1343.0
02,14,2023-04-07,1912.0
02,14,2023-04-08,1807.0
02,14,2023-04-09,1378.0
02,14,2023-04-10,1189.0
02,14,2023-04-11,1126.0
02,14,2023-04-12,1255.0
02,14,2023-04-13,1349.0
02,14,2023-04-14,1918.0
02,14,2023-04-15,1813.0
02,14,2023-04-16,1383.0
02,14,2023-04-17,1194.0
02,14,2023-04-18,1131.0
02,14,2023-04-19,1260.0
02,14,2023-04-20,1354.0
02,14,2023-04-21,1923.0
02,14,2023-04-22,1818.0
02,14,2023-04-23,1389.0
02,14,2023-04-24,1200.0
02,14,2023-04-25,1136.0
02,14,2023-04-26,1265.0
02,14,2023-04-27,1359.0
02,14,2023-04-28,1928.0
02,14,2023-04-29,1823.0
02,14,2023-04-30,1394.0
02,14,2023-05-01,1205.0
02,14,2023-05-02,1141.0
02,14,2023-05-03,1270.0
02,14,2023-05-04,1365.0
02,14,2023-05-05,1933.0
02,14,2023-05-06,1829.0
02,14,2023-05-07,1399.0
02,14,2023-05-08,1210.0
02,14,2023-05-09,1147.0
02,14,2023-05-10,1276.0
02,14,2023-05-11,1370.0
02,14,2023-05-12,1939.0
02,14,2023-05-13,1834.0
02,14,2023-05-14,1405.0
02,14,2023-05-15,1216.0
02,14,2023-05-16,1152.0
02,14,2023-05-17,1281.0
02,14,2023-05-18,1375.0
02,14,2023-05-19,1944.0
02,14,2023-05-20,1839.0
02,14,2023-05-21,1410.0
02,14,2023-05-22,1221.0
02,14,2023-05-23,1157.0
02,14,2023-05-24,1286.0
02,14,2023-05-25,1380.0
02,14,2023-05-26,1949.0
02,14,2023-05-27,1845.0
02,14,2023-05-28,1415.0
02,14,2023-05-29,1226.0
02,14,2023-05-30,1163.0
02,14,2023-05-31,1292.0
02,14,2023-06-01,1386.0
02,14,2023-06-02,1955.0
02,14,2023-06-03,1850.0
02,14,2023-06-04,1421.0
02,14,2023-06-05,1232.0
02,14,2023-06-06,1168.0
02,14,2023-06-07,1297.0
02,14,2023-06-08,1391.0
02,14,2023-06-09,1960.0
02,14,2023-06-10,1855.0
02,14,2023-06-11,1426.0
02,14,2023-06-12,1237.0
02,14,2023-06-13,1173.0
02,14,2023-06-14,1302.0
02,14,2023-06-15,1396.0
02,14,2023-06-16,1965.0
02,14,2023-06-17,1860.0
02,14,2023-06-18,1431.0
02,14,2023-06-19,1242.0
02,14,2023-06-20,1179.0
02,14,2023-06-21,1308.0
02,14,2023-06-22,1402.0
02,14,2023-06-23,1971.0
02,14,2023-06-24,1866.0
02,14,2023-06-25,1436.0
02,14,2023-06-26,1248.0
02,14,2023-06-27,1184.0
02,14,2023-06-28,1313.0
02,14,2023-06-29,1407.0
02,14,2023-06-30,1976.0
02,14,2023-07-01,1871.0
02,14,2023-07-02,1442.0
02,14,2023-07-03,1253.0
02,14,2023-07-04,1189.0
02,14,2023-07-05,1318.0
02,14,2023-07-06,1412.0
02,14,2023-07-07,1981.0
02,14,2023-07-08,1876.0
02,14,2023-07-09,1447.0
02,14,2023-07-10,1258.0
02,14,2023-07-11,1195.0
02,14,2023-07-12,1324.0
02,14,2023-07-13,1418.0
02,14,2023-07-14,1987.0
02,14,2023-07-15,1882.0
02,14,2023-07-16,1452.0
02,14,2023-07-17,1263.0
02,14,2023-07-18,1200.0
02,14,2023-07-19,1329.0
02,14,2023-07-20,1423.0
02,14,2023-07-21,1992.0
02,14,2023-07-22,1887.0
02,14,2023-07-23,1458.0
02,14,2023-07-24,1269.0
02,14,2023-07-25,1205.0
02,14,2023-07-26,1334.0
02,14,2023-07-27,1428.0
02,14,2023-07-28,1997.0
02,14,2023-07-29,1892.0
02,14,2023-07-30,1463.0
02,14,2023-07-31,1274.0
02,14,2023-08-01,1211.0
02,14,2023-08-02,1339.0
02,14,2023-08-03,1434.0
02,14,2023-08-04,2003.0
02,14,2023-08-05,1898.0
02,14,2023-08-06,1468.0
02,14,2023-08-07,1279.0
02,14,2023-08-08,1216.0
02,14,2023-08-09,1345.0
02,14,2023-08-10,1439.0
02,14,2023-08-11,2008.0
02,14,2023-08-12,1903.0
02,14,2023-08-13,1474.0
02,14,2023-08-14,1285.0
02,14,2023-08-15,1221.0
02,14,2023-08-16,1350.0
02,14,2023-08-17,1444.0
02,14,2023-08-18,2013.0
02,14,2023-08-19,1908.0
02,14,2023-08-20,1479.0
02,14,2023-08-21,1290.0
02,14,2023-08-22,1226.0
02,14,2023-08-23,1355.0
02,14,2023-08-24,1449.0
02,14,2023-08-25,2018.0
02,14,2023-08-26,1914.0
02,14,2023-08-27,1484.0
02,14,2023-08-28,1295.0
02,14,2023-08-29,1232.0
02,14,2023-08-30,1361.0
02,14,2023-08-31,1455.0
02,14,2023-09-01,2024.0
02,14,2023-09-02,1919.0
02,14,2023-09-03,1490.0
02,14,2023-09-04,1301.0
02,14,2023-09-05,1237.0
02,14,2023-09-06,1366.0
02,14,2023-09-07,1460.0
02,14,2023-09-08,2029.0
02,14,2023-09-09,1924.0
02,14,2023-09-10,1495.0
02,14,2023-09-11,1306.0
02,14,2023-09-12,1242.0
02,14,2023-09-13,1371.0
02,14,2023-09-14,1465.0
02,14,2023-09-15,2034.0
02,14,2023-09-16,1929.0
02,14,2023-09-17,1500.0
02,14,2023-09-18,1311.0
02,14,2023-09-19,1248.0
02,14,2023-09-20,1377.0
02,14,2023-09-21,1471.0
02,14,2023-09-22,2040.0
02,14,2023-09-23,1935.0
02,14,2023-09-24,1505.0
02,14,2023-09-25,1317.0
02,14,2023-09-26,1253.0
02,14,2023-09-27,1382.0
02,14,2023-09-28,1476.0
02,14,2023-09-29,2045.0
02,14,2023-09-30,1940.0
02,14,2023-10-01,1511.0
02,14,2023-10-02,1322.0
02,14,2023-10-03,1258.0
02,14,2023-10-04,1387.0
02,14,2023-10-05,1481.0
02,14,2023-10-06,2050.0
02,14,2023-10-07,1945.0
02,14,2023-10-08,1516.0
02,14,2023-10-09,1327.0
02,14,2023-10-10,1264.0
02,14,2023-10-11,1392.0
02,14,2023-10-12,1487.0
02,14,2023-10-13,2055.0
02,14,2023-10-14,1951.0
02,14,2023-10-15,1521.0
02,14,2023-10-16,1332.0
02,14,2023-10-17,1269.0
02,14,2023-10-18,1398.0
02,14,2023-10-19,1492.0
02,14,2023-10-20,2061.0
02,14,2023-10-21,1956.0
02,14,2023-10-22,1527.0
02,14,2023-10-23,1338.0
02,14,2023-10-24,1274.0
02,14,2023-10-25,1403.0
02,14,2023-10-26,1497.0
02,14,2023-10-27,2065.0
02,14,2023-10-28,1960.0
02,14,2023-10-29,1531.0
02,14,2023-10-30,1342.0
02,14,2023-10-31,1278.0
02,14,2023-11-01,1407.0
02,14,2023-11-02,1501.0
02,14,2023-11-03,2069.0
02,14,2023-11-04,1964.0
02,14,2023-11-05,1535.0
02,14,2023-11-06,1346.0
02,14,2023-11-07,1282.0
02,14,2023-11-08,1411.0
02,14,2023-11-09,1505.0
02,14,2023-11-10,2074.0
02,14,2023-11-11,1969.0
02,14,2023-11-12,1539.0
02,14,2023-11-13,1350.0
02,14,2023-11-14,1286.0
02,14,2023-11-15,1414.0
02,14,2023-11-16,1508.0
02,14,2023-11-17,2076.0
02,14,2023-11-18,1971.0
02,14,2023-11-19,1541.0
02,14,2023-11-20,1352.0
02,14,2023-11-21,1288.0
02,14,2023-11-22,1416.0
02,14,2023-11-23,1510.0
02,14,2023-11-24,2078.0
02,14,2023-11-25,1973.0
02,14,2023-11-26,1543.0
02,14,2023-11-27,1354.0
02,14,2023-11-28,1290.0
02,14,2023-11-29,1418.0
02,14,2023-11-30,1512.0
02,14,2023-12-01,2080.0
02,14,2023-12-02,1975.0
02,14,2023-12-03,1545.0
02,14,2023-12-04,1356.0
02,14,2023-12-05,1292.0
02,14,2023-12-06,1420.0
02,14,2023-12-07,1513.0
02,14,2023-12-08,2082.0
